"","term","estimate","std.error","statistic","p.value","padj"
"195","PWY.6478..GDP.D.glycero..alpha..D.manno.heptose.biosynthesis",-0.00428770760846785,0.0075625813857359,-0.56696349960016,0.570738980476263,1
"196","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I",-0.000266588155066192,0.000472334441508501,-0.564405496695913,0.572478198889908,1
"197","LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12.",-0.0100732271468136,0.0178927131638916,-0.562979300821848,0.573448978994639,1
"198","PWY.7234..inosine.5.phosphate.biosynthesis.III",-0.000515484125796381,0.00091756085682538,-0.561798295951592,0.574253453251809,1
"199","PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis",-0.000230638597442075,0.000416391989165482,-0.553897777678944,0.579648806110342,1
"200","PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.",-0.000112576568576386,0.000204644684158759,-0.550107465723625,0.582245666336047,1
"201","PWY.6572..chondroitin.sulfate.degradation.I..bacterial.",-0.00235645670281556,0.00429406775497653,-0.548770265696108,0.583163118312566,1
"202","GALACTARDEG.PWY..D.galactarate.degradation.I",-0.000580068578125521,0.00105827967738405,-0.548124083379723,0.583606704967307,1
"203","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",-0.000580068578125521,0.00105827967738405,-0.548124083379723,0.583606704967307,1
"204","GLUTORN.PWY..L.ornithine.biosynthesis.I",-0.000114210813106176,0.000209631242374189,-0.544817708527964,0.585878898061921,1
"205","THREOCAT.PWY..superpathway.of.L.threonine.metabolism",-0.00235036912586755,0.00431982645257635,-0.54408878497093,0.586380377612123,1
"206","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation",-0.000945070366826542,0.00174072441086954,-0.542917857028532,0.587186360493858,1
"207","POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I",-0.000510952725648743,0.000941615127934045,-0.542634363542779,0.58738157419016,1
"208","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage",-0.00123833062830799,0.00229383017929226,-0.539852792716357,0.589298555908811,1
"209","PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.",-0.000530657269751455,0.000986468351900729,-0.537936436307342,0.590620932433717,1
"210","PWY.6293..superpathway.of.L.cysteine.biosynthesis..fungi.",-0.00302603482515568,0.00565463258345415,-0.535142607498507,0.592551249117717,1
"211","P23.PWY..reductive.TCA.cycle.I",-0.00231625614891056,0.00433371388274381,-0.534473712750983,0.593013831872249,1
"212","PWY.6123..inosine.5.phosphate.biosynthesis.I",-0.000134340010651621,0.000251459046623694,-0.534242106042261,0.593174041025631,1
"213","PWY.4984..urea.cycle",0.00026359690141624,0.000493561548063269,0.53407098354925,0.593292424208142,1
"214","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",-0.00857222046038065,0.0161107717729463,-0.532080063028104,0.594670545070929,1
"215","GLUCARDEG.PWY..D.glucarate.degradation.I",-0.000745666497578035,0.00140478015584675,-0.53080654255724,0.595552845813274,1
"216","PWY.5505..L.glutamate.and.L.glutamine.biosynthesis",-0.000695369118417203,0.00131188381630106,-0.530053888748961,0.596074568343713,1
"217","PWY.7942..5.oxo.L.proline.metabolism",-0.00164440763088914,0.00311620948859741,-0.527694828254078,0.597711163371843,1
"218","PWY.7315..dTDP.N.acetylthomosamine.biosynthesis",-0.000801281097994333,0.00152364127226074,-0.525898787714913,0.598958531274446,1
"219","PWY.6143..CMP.pseudaminate.biosynthesis",-0.00143894775208146,0.00275034087391644,-0.523188876596384,0.60084282137672,1
"220","PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation",-0.000861977069540322,0.00164804253427812,-0.523030839078367,0.600952792646247,1
"221","PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.",-0.00112140784195443,0.00216882907970795,-0.517056808416383,0.605116503153242,1
"222","PWY.6906..chitin.derivatives.degradation",-0.000716392130268404,0.0014097073087468,-0.508185015303115,0.611323598575838,1
"223","PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing.",-7.53784514410476e-05,0.000148489602738553,-0.507634541751501,0.61170966188799,1
"224","PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis",-0.00037686606952923,0.000745623481092103,-0.505437501749864,0.613251584562724,1
"225","PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine.",-0.000378776682917486,0.000752635920659891,-0.503266815361915,0.614776694315336,1
"226","PWY.7873..D.erythronate.degradation.II",-0.0415456231127542,0.083149070140496,-0.49965228766305,0.61731993364636,1
"227","PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.",-0.0071400475239275,0.0143129293316058,-0.498852985192966,0.617882957200901,1
"228","PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.",0.000160686525623678,0.000324695207748883,0.49488419227903,0.62068186971076,1
"229","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate",-0.006494212588709,0.0131315072498793,-0.494551955470969,0.620916423197312,1
"230","PWY.6527..stachyose.degradation",-0.000151406200137511,0.000308357710540321,-0.491008315868636,0.623420565934693,1
"231","P108.PWY..pyruvate.fermentation.to.propanoate.I",-0.00254351694135991,0.00519434433913209,-0.489670452187407,0.624367113845181,1
"232","P441.PWY..superpathway.of.N.acetylneuraminate.degradation",-0.00031517027614755,0.000647703515488859,-0.486596519257229,0.626544290715591,1
"233","PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.",-0.00956894294448438,0.0197740142896043,-0.483915041444824,0.628446165060469,1
"234","PWY.6270..isoprene.biosynthesis.I",-0.000143217075900218,0.000297535012609606,-0.481345286539881,0.630271115856022,1
"235","PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.",-0.000630219975875382,0.00131043799698407,-0.480923154949576,0.630571115312604,1
"236","HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate",-0.000880595585101368,0.00183325451403676,-0.4803455157802,0.630981729211324,1
"237","PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate",-0.000880595585101368,0.00183325451403676,-0.4803455157802,0.630981729211324,1
"238","PWY.5484..glycolysis.II..from.fructose.6.phosphate.",-0.000188710335927893,0.000395355853265712,-0.477317673101616,0.633135928045397,1
"239","PWY.5417..catechol.degradation.III..ortho.cleavage.pathway.",-0.00597256113745499,0.012585974280325,-0.474541025146666,0.635114150032126,1
"240","PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate",-0.00597256113745499,0.012585974280325,-0.474541025146666,0.635114150032126,1
"241","PWY.7663..gondoate.biosynthesis..anaerobic.",9.15660457911648e-05,0.000193564758850065,0.473051222418498,0.636176635459351,1
"242","PWY.6629..superpathway.of.L.tryptophan.biosynthesis",-0.000109205343308897,0.000231268183213272,-0.472202193105781,0.636782474495255,1
"243","PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle",0.00665545643216758,0.0141011965584377,0.471978133528333,0.636942396475338,1
"244","PWY.6182..superpathway.of.salicylate.degradation",-0.00773124043237702,0.0164247179040149,-0.470707654010129,0.637849517808083,1
"245","PWY.5198..factor.420.biosynthesis.II..mycobacteria.",-0.0106167430979854,0.0225596392731923,-0.47060783948799,0.637920808300681,1
"246","FUCCAT.PWY..fucose.degradation",-0.000358878481569933,0.000765964772465821,-0.468531314324834,0.639404682864739,1
"247","PWY.7688..dTDP..alpha..D.ravidosamine.and.dTDP.4.acetyl..alpha..D.ravidosamine.biosynthesis",0.000557481426110498,0.00119412334399456,0.466854139410442,0.640604238389047,1
"248","PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.",-0.00113762485863194,0.00243723274587375,-0.466769068550364,0.640665108159261,1
"249","MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis",-0.000458928524817246,0.000983232835368997,-0.466754677334402,0.640675405578888,1
"250","PWY.6317..D.galactose.degradation.I..Leloir.pathway.",-0.000127104443483065,0.000272479253331479,-0.466473839490593,0.640876368746625,1
"251","PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.",-0.000420398559863851,0.000904630823095706,-0.464718368124159,0.642133152758478,1
"252","PWY.5103..L.isoleucine.biosynthesis.III",-7.3649446414891e-05,0.000158787108238875,-0.463825100360761,0.642773058497436,1
"253","CALVIN.PWY..Calvin.Benson.Bassham.cycle",-8.0455384682926e-05,0.000174186254644758,-0.46189284480001,0.644158165390448,1
"254","P221.PWY..octane.oxidation",-0.00233497880512071,0.00506998488929262,-0.460549460423833,0.645121878335142,1
"255","PWY.5850..superpathway.of.menaquinol.6.biosynthesis",-0.000687769096153245,0.00150143669727875,-0.458073988333826,0.646899286004214,1
"256","PWY.5896..superpathway.of.menaquinol.10.biosynthesis",-0.000687769096153245,0.00150143669727875,-0.458073988333826,0.646899286004214,1
"257","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I",-0.000500452950409278,0.00109564198428913,-0.456766861425066,0.647838627108601,1
"258","P122.PWY..heterolactic.fermentation",-0.00217563061092496,0.00478036757302416,-0.455117849765809,0.649024457113939,1
"259","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.",-6.91960771730753e-05,0.000153213190054602,-0.451632637819336,0.651533653529131,1
"260","PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis",-0.000410192130670831,0.000910280999010181,-0.450621435707067,0.652262414596282,1
"261","PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.",-0.000720503625511549,0.00161660866056065,-0.445688337004006,0.655822390466194,1
"262","PWY.6588..pyruvate.fermentation.to.acetone",-0.000675601335310565,0.00151620349589715,-0.445587506649828,0.655895236749389,1
"263","PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I",-9.03661506039373e-05,0.00020287817923226,-0.445420749268869,0.656015720106707,1
"264","P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.",-0.00106650882826333,0.00239693667767978,-0.444946601299332,0.656358344174032,1
"265","PWY.3841..folate.transformations.II..plants.",-6.36062093464804e-05,0.000143974225603837,-0.44178886241417,0.658641998808506,1
"266","PWY.5920..superpathway.of.heme.b.biosynthesis.from.glycine",-0.00083914900172259,0.00190077938892828,-0.441476273685675,0.658868234500677,1
"267","PWY.8113..3PG.factor.420.biosynthesis",-0.0130262126387762,0.0295985725960847,-0.440095974104484,0.659867597646869,1
"268","PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I",-0.00013355198119096,0.000305513872169079,-0.437138844932871,0.662010657531449,1
"269","PWY.5747..2.methylcitrate.cycle.II",-0.00274891084514858,0.0063311672061396,-0.434187055189893,0.664152612458004,1
"270","TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA",-0.000503677233770612,0.00116147043148907,-0.433654805249645,0.664539130343479,1
"271","PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.",-0.00071866490965151,0.00167267653774154,-0.429649662344075,0.667450505522629,1
"272","PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.",-0.000460478121473956,0.0010782078634388,-0.427077316989067,0.669323013796173,1
"273","PWY.7269..mitochondrial.NADPH.production..yeast.",-0.00218511396696496,0.00512708205856535,-0.426190558685225,0.66996899655872,1
"274","PWY.7316..dTDP.N.acetylviosamine.biosynthesis",-0.000955582118582589,0.00225384932808335,-0.42397781727282,0.671581991078611,1
"275","PWY.6167..flavin.biosynthesis.II..archaea.",-0.00446646481310843,0.0106796199013648,-0.418223200297384,0.675783934668856,1
"276","PWY.7118..chitin.deacetylation",-0.000556758812939452,0.00134388091594005,-0.41429177714753,0.67866043516975,1
"277","PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic.",5.98159602153645e-05,0.000144922766091233,0.412743710520323,0.679794396287949,1
"278","PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.",-0.000554110315189187,0.00134872035382142,-0.410841516270731,0.681188748623627,1
"279","PWY490.3..nitrate.reduction.VI..assimilatory.",0.0152917124943881,0.0375076106678235,0.407696257429332,0.68349668546368,1
"280","HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent.",-0.000545480442856052,0.00133969196792451,-0.407168555097876,0.683884194982579,1
"281","PYRIDOXSYN.PWY..pyridoxal.5.phosphate.biosynthesis.I",0.000284725675281128,0.000705330255233743,0.403677104687324,0.686450177948295,1
"282","PWY.6328..L.lysine.degradation.X",-0.00301583312362906,0.00754092728987862,-0.399928683528999,0.689209044982092,1
"283","ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis",-0.000102092961596343,0.000256142359210343,-0.398578985182629,0.690203448592329,1
"284","PWY.1042..glycolysis.IV",5.71264477514521e-05,0.000143374752650165,0.398441473798675,0.690304791526287,1
"285","METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis",-0.000372463304120293,0.000947922584897726,-0.392925867633462,0.694374235414686,1
"286","COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals.",-5.51309052872178e-05,0.000141355538213408,-0.390015884655225,0.696524800970841,1
"287","ANAEROFRUCAT.PWY..homolactic.fermentation",-0.000177862819201028,0.000457652918690749,-0.388641286741615,0.69754152067501,1
"288","PWY.6531..mannitol.cycle",-0.000597973638574076,0.00153879291208008,-0.388599163590999,0.697572685600923,1
"289","PWY0.845..superpathway.of.pyridoxal.5.phosphate.biosynthesis.and.salvage",-0.000250739251101306,0.000656481017042119,-0.381944404471971,0.702502602629106,1
"290","X1CMET2.PWY..folate.transformations.III..E..coli.",-6.27670623826223e-05,0.000164717301281136,-0.38105931735424,0.703159234053247,1
"291","PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I",-9.92084291681107e-05,0.000261436831352589,-0.379473805029072,0.704336052796663,1
"292","ARO.PWY..chorismate.biosynthesis.I",-4.94987283998758e-05,0.000130903598136956,-0.378131152270455,0.705333167219678,1
"293","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation",-0.00166574080566506,0.00443898722304683,-0.37525244430006,0.707472730145085,1
"294","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation",-0.000411136274206142,0.00110468305940925,-0.372175775399331,0.709761981113549,1
"295","PWY.7286..7..3.amino.3.carboxypropyl..wyosine.biosynthesis",-0.0101046478736581,0.0273136663023552,-0.369948426615537,0.711420917920938,1
"296","PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain.",0.0159745163812812,0.0441562914127976,0.361772147754496,0.717522307224957,1
"297","GLYCOCAT.PWY..glycogen.degradation.I",-0.000220382429162162,0.000609388802814237,-0.361645025547577,0.717617313313447,1
"298","PWY.7384..anaerobic.energy.metabolism..invertebrates..mitochondrial.",-0.0302198599702238,0.0840578291126623,-0.359512734140686,0.719211553256,1
"299","PWY.7664..oleate.biosynthesis.IV..anaerobic.",-0.000129255195844336,0.000362127119042184,-0.356933212254891,0.721141805368452,1
"300","PWY0.1296..purine.ribonucleosides.degradation",-6.24825803052844e-05,0.000176036380415113,-0.354941292009888,0.722633573318104,1
"301","PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate",-0.000504612646551871,0.00142337483343623,-0.354518454800598,0.722950376041429,1
"302","PWY.5941..glycogen.degradation.II",-5.13901143250556e-05,0.000145444002757955,-0.353332645902066,0.723839073964766,1
"303","PWY.5692..allantoin.degradation.to.glyoxylate.II",-0.0409247910322042,0.116564458486002,-0.351091503909135,0.725519701649345,1
"304","URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants",-0.0409247910322042,0.116564458486002,-0.351091503909135,0.725519701649345,1
"305","PWY.7883..anhydromuropeptides.recycling.II",-0.00149983273743475,0.00427480587664024,-0.350853999155989,0.725697883621872,1
"306","PWY.7790..UMP.biosynthesis.II",-5.35655379973499e-05,0.000153460161518549,-0.349051750417162,0.727050458652665,1
"307","PWY.7791..UMP.biosynthesis.III",-5.31454736705957e-05,0.000153268130009076,-0.346748366196211,0.728780370876683,1
"308","PWY.6349..CDP.archaeol.biosynthesis",-0.00554307637159184,0.0160195458137804,-0.346019571093179,0.729328006600152,1
"309","PWY.5840..superpathway.of.menaquinol.7.biosynthesis",-0.000461390737718039,0.00134198987672471,-0.343810892854214,0.730988507766667,1
"310","RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.",-8.84014583450599e-05,0.00025979470138921,-0.340274293018093,0.733649974533144,1
"311","GALACTUROCAT.PWY..D.galacturonate.degradation.I",-0.000334053591973232,0.0010017729960137,-0.333462364530201,0.738785294039031,1
"312","PWY.7874..L.threonate.degradation",-0.00531254794789359,0.0159658818040019,-0.332743785348704,0.739327695105214,1
"313","PWY.5676..acetyl.CoA.fermentation.to.butanoate.II",-0.000377347554539923,0.00114312996277655,-0.330100309525072,0.741324169360409,1
"314","PWY.6562..norspermidine.biosynthesis",-0.0242561383668904,0.0758182754589459,-0.319924691244457,0.749025419875671,1
"315","PWY.5686..UMP.biosynthesis.I",-4.85923220673125e-05,0.000152040757551972,-0.319600631105132,0.749271095896011,1
"316","CARNMET.PWY..L.carnitine.degradation.I",0.00609063466436319,0.0191170916555439,0.318596299798402,0.750032659677769,1
"317","HISDEG.PWY..L.histidine.degradation.I",7.18701027865636e-05,0.000227215152353165,0.31630858260216,0.751768297363166,1
"318","COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic.",4.04469793762253e-05,0.000128880995068272,0.313831991712971,0.753648645139738,1
"319","PWY.8112..factor.420.biosynthesis.I..archaea.",-0.00735279107243152,0.0237264450450994,-0.309898556587608,0.756638100486631,1
"320","SO4ASSIM.PWY..assimilatory.sulfate.reduction.I",-0.000179380315468568,0.000579771119016244,-0.309398501555131,0.757018410098661,1
"321","PWY.5837..2.carboxy.1.4.naphthoquinol.biosynthesis",-0.000444517022241231,0.00144641333632207,-0.307323647451665,0.758597037993143,1
"322","PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.",-0.000134285372945204,0.000438316043037111,-0.306366547787608,0.759325575554392,1
"323","PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium.",-0.000646731295033122,0.00213382739199074,-0.303085103069072,0.76182500657547,1
"324","PWY.7616..methanol.oxidation.to.carbon.dioxide",-0.014627166601846,0.0484782548620901,-0.301726343975398,0.762860684092893,1
"325","PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates.",-0.0162389476492655,0.0539038122735209,-0.301257869607908,0.763217864602137,1
"326","PWY.5973..cis.vaccenate.biosynthesis",5.18334555675984e-05,0.000173302321662678,0.299092678449449,0.764869332495076,1
"327","PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule",0.00122420333991045,0.0041438288181531,0.29542806752719,0.767666894826033,1
"328","PWY.6992..1.5.anhydrofructose.degradation",-0.00247027968572641,0.00844971450283816,-0.292350668758888,0.770018521971507,1
"329","PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.",-0.000292903192855576,0.00100418111248817,-0.291683630784308,0.770528525987516,1
"330","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II",-0.000235258262136061,0.000823056190470159,-0.285834995058689,0.775004503629176,1
"331","PWY.6803..phosphatidylcholine.acyl.editing",-0.000282174949066505,0.00101483756221943,-0.278049374177078,0.780974457379826,1
"332","SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II",-0.000192996702853858,0.000697458809110004,-0.276714123232786,0.781999626412547,1
"333","PWY.7312..dTDP..beta..D.fucofuranose.biosynthesis",-0.000228008184182123,0.000834891725469442,-0.273099106418762,0.784777033603393,1
"334","PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation",-0.000195371561830057,0.000719148065537916,-0.27167084386707,0.785875121606108,1
"335","GLYOXYLATE.BYPASS..glyoxylate.cycle",-0.000263454051345762,0.000974099091527667,-0.270459190073353,0.78680700896334,1
"336","PWY.6936..seleno.amino.acid.biosynthesis..plants.",0.000109089399082317,0.000404841873636884,0.269461748366877,0.787574374286141,1
"337","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",-0.000143735097800886,0.000534021043608118,-0.269156243038174,0.787809451069197,1
"338","PWY.801..homocysteine.and.cysteine.interconversion",-0.00240520514114298,0.0089718387554074,-0.268083857357929,0.788634771152199,1
"339","PWY1ZNC.1..assimilatory.sulfate.reduction.IV",-0.000449660950529813,0.00170789162023319,-0.263284241928897,0.792331504474817,1
"340","PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II",-6.62695766361932e-05,0.000252643366631908,-0.262304835150275,0.793086434592683,1
"341","PWY.5130..2.oxobutanoate.degradation.I",0.000323902170654855,0.00125844252593513,0.257383363943592,0.796882844047771,1
"342","PWY.5104..L.isoleucine.biosynthesis.IV",0.00152250924963847,0.0059288762592495,0.256795585379816,0.797336578182268,1
"343","PWY.5497..purine.nucleobases.degradation.II..anaerobic.",0.000413134551408375,0.00164340042618248,0.251390071966855,0.801512542729047,1
"344","PWY.8131..5.deoxyadenosine.degradation.II",-0.00132830864076496,0.00534518568906813,-0.248505611971833,0.803743228516411,1
"345","P161.PWY..acetylene.degradation..anaerobic.",-0.000146550850592302,0.000591069407596274,-0.247941863863816,0.804179388302314,1
"346","PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.",-0.000107317930718492,0.000434304161310544,-0.247103160132411,0.804828388126552,1
"347","PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.",-0.000176620567820714,0.000731815447453419,-0.241345777047096,0.809287134298162,1
"348","PWY.5392..reductive.TCA.cycle.II",-0.00221758458396886,0.0092072503789427,-0.240851990844145,0.809669832593388,1
"349","PWY.621..sucrose.degradation.III..sucrose.invertase.",-0.000112883765856832,0.000469600962890538,-0.240382313447566,0.810033888119591,1
"350","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis",-0.000721987039935002,0.00301109677709756,-0.23977543512598,0.810504351447061,1
"351","PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III",-0.000280412631177051,0.00117951848557874,-0.237734833837271,0.812086764594532,1
"352","GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.",-8.72460063779595e-05,0.000374426277169474,-0.233012509264861,0.815751692116942,1
"353","PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type",-0.000251657460257874,0.00112624586034994,-0.223448066818803,0.823186797935091,1
"354","PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle.",-0.000245605278801798,0.00110374329056767,-0.222520291539422,0.823908878839667,1
"355","PWY.6609..adenine.and.adenosine.salvage.III",-2.7667414505607e-05,0.000126923866503366,-0.217984333977671,0.827441317607659,1
"356","BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis",-3.18579084560674e-05,0.000146178632336814,-0.217938203051885,0.827477260762433,1
"357","VALSYN.PWY..L.valine.biosynthesis",3.23094104184662e-05,0.000148788615827707,0.217149747907324,0.828091645567247,1
"358","GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol",0.000510195235660909,0.00250876368636964,0.203365202722301,0.838849595691081,1
"359","P125.PWY..superpathway.of..R.R..butanediol.biosynthesis",-0.00350803737549775,0.0174269728154906,-0.201299296936959,0.840464552276714,1
"360","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",-0.000120331557807727,0.000604599241284923,-0.199026974549278,0.842241644039778,1
"361","ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation",-0.000816409347025125,0.0042028035865038,-0.194253509644564,0.845977386108518,1
"362","ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation",-0.000816409347025125,0.0042028035865038,-0.194253509644564,0.845977386108518,1
"363","P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate",-0.000118533784500572,0.000613603461856677,-0.193176525018138,0.846820722778447,1
"364","PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type",-0.00015004099537941,0.000801134102075019,-0.187285742787366,0.851436600815464,1
"365","NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I",-2.64886625759381e-05,0.000141502040481139,-0.187196329366493,0.851506702711186,1
"366","PWY.4041...gamma..glutamyl.cycle",-0.000131358132237258,0.000718727210673697,-0.182764935411489,0.854982462630912,1
"367","FASYN.ELONG.PWY..fatty.acid.elongation....saturated",-6.10492418068328e-05,0.000343990610663459,-0.177473570249741,0.859136423573957,1
"368","GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation",-0.00165078318991972,0.00973637247348499,-0.169548072900384,0.865365562948518,1
"369","PWY.7446..sulfoquinovose.degradation.I",-0.00782328556798738,0.0463262964362785,-0.168873537705486,0.865896114078502,1
"370","PWY.5005..biotin.biosynthesis.II",-0.000632111841548374,0.00374883806138842,-0.16861540327892,0.866099163982011,1
"371","HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.",-0.000175951278814165,0.00109795542096456,-0.160253572644681,0.872681329787082,1
"372","PWY.7385..1.3.propanediol.biosynthesis..engineered.",0.00151563250464701,0.00963870819754841,0.157244360300533,0.875052268663792,1
"373","P164.PWY..purine.nucleobases.degradation.I..anaerobic.",-0.000221160044995215,0.0014139122628427,-0.15641709235237,0.875704265248624,1
"374","PWY66.389..phytol.degradation",-0.000254992186239415,0.0016804718111187,-0.151738449019068,0.879393230352586,1
"375","PWY.7268..cytosolic.NADPH.production..yeast.",0.00019183199755353,0.00129650344432595,0.147961039666396,0.882373515584854,1
"376","PWY.6151..S.adenosyl.L.methionine.salvage.I",2.19057053458602e-05,0.000154960839407852,0.141362846442804,0.887583303720428,1
"377","PWY.6305..superpathway.of.putrescine.biosynthesis",9.7907737345914e-05,0.00070637928189797,0.138605052349279,0.889762250654481,1
"378","THRESYN.PWY..superpathway.of.L.threonine.biosynthesis",-2.85438650737575e-05,0.000208212492368726,-0.137090069616039,0.890959601658704,1
"379","SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis",-7.0638709218474e-05,0.000530179092218557,-0.133235561822861,0.894007087282515,1
"380","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",-0.000822131803406055,0.00637554213011392,-0.128950885529066,0.897396511921846,1
"381","PWY0.1221..putrescine.degradation.II",0.00174801517827459,0.0135822422208005,0.128698571992597,0.897596165398251,1
